CHILD_ID,CHILD_NMPY,CHILD_NMCH,CHILD_NMFT,BEG_YR,END_YR,PRT_NMPY,PRT_NMCH,PRT_ID
30287,Long Zhou,泷州,瀧州,502,556,Nanchao Liang,南朝梁,113689
30287,Long Zhou,泷州,瀧州,557,588,Nanchao Chen,南朝陈,113690
30288,Dongyang Zhou,东阳州,東陽州,502,522,Nanchao Liang,南朝梁,113689
30289,Ying Zhou,瀛州,瀛州,523,556,Nanchao Liang,南朝梁,113689
30290,He Zhou,合州,合州,523,548,Nanchao Liang,南朝梁,113689
30291,Nanhe Zhou,南合州,南合州,549,556,Nanchao Liang,南朝梁,113689
30291,Nanhe Zhou,南合州,南合州,557,588,Nanchao Chen,南朝陈,113690
30292,Xin Zhou,新州,新州,523,537,Nanchao Liang,南朝梁,113689
30293,Xin Zhou,新州,新州,538,556,Nanchao Liang,南朝梁,113689
30293,Xin Zhou,新州,新州,557,588,Nanchao Chen,南朝陈,113690
30294,Cheng Zhou,成州,成州,523,556,Nanchao Liang,南朝梁,113689
30294,Cheng Zhou,成州,成州,557,588,Nanchao Chen,南朝陈,113690
30295,Jian Zhou,建州,建州,523,556,Nanchao Liang,南朝梁,113689
30295,Jian Zhou,建州,建州,557,588,Nanchao Chen,南朝陈,113690
30296,Gao Zhou,高州,高州,528,556,Nanchao Liang,南朝梁,113689
30296,Gao Zhou,高州,高州,557,588,Nanchao Chen,南朝陈,113690
30297,Ya Zhou,崖州,崖州,534,556,Nanchao Liang,南朝梁,113689
30297,Ya Zhou,崖州,崖州,557,588,Nanchao Chen,南朝陈,113690
30298,Xiang Zhou,湘州,湘州,307,327,Dongjin,东晋,113686
30299,Xiang Zhou,湘州,湘州,412,415,Dongjin,东晋,113686
30300,Xiang Zhou,湘州,湘州,422,430,Nanchaosong,南朝宋,113687
30301,Xiang Zhou,湘州,湘州,439,451,Nanchao Qi,南朝齐,113688
30302,Guang Zhou,广州,廣州,264,280,Sanguo Wu,三国吴,113659
30302,Guang Zhou,广州,廣州,281,316,Xijin,西晋,113661
30302,Guang Zhou,广州,廣州,317,419,Dongjin,东晋,113686
30302,Guang Zhou,广州,廣州,420,478,Nanchaosong,南朝宋,113687
30302,Guang Zhou,广州,廣州,479,501,Nanchao Qi,南朝齐,113688
30302,Guang Zhou,广州,廣州,502,556,Nanchao Liang,南朝梁,113689
30302,Guang Zhou,广州,廣州,557,588,Nanchao Chen,南朝陈,113690
30303,Xiang Zhou,湘州,湘州,453,478,Nanchaosong,南朝宋,113687
30303,Xiang Zhou,湘州,湘州,479,501,Nanchao Qi,南朝齐,113688
30303,Xiang Zhou,湘州,湘州,502,556,Nanchao Liang,南朝梁,113689
30303,Xiang Zhou,湘州,湘州,557,588,Nanchao Chen,南朝陈,113690
30304,Anhui Sheng,安徽省,安徽省,1667,1759,Qing,清,113648
30305,Anhui Sheng,安徽省,安徽省,1760,1911,Qing,清,113648
30306,Jianghuai Xing,江淮行省,江淮行省,1279,1279,Yuan,元,113643
30307,Jianghuai Xing,江淮行省,江淮行省,1280,1283,Yuan,元,113643
30308,Jiangzhe Xings,江浙行省,江浙行省,1285,1285,Yuan,元,113643
30309,Jianghuai Xing,江淮行省,江淮行省,1287,1288,Yuan,元,113643
30310,Jianghuai Xing,江淮行省,江淮行省,1289,1291,Yuan,元,113643
30311,Henanjiangbei,河南江北行省,河南江北行省,1292,1351,Yuan,元,113643
30312,Huainanjiangbe,淮南江北行省,淮南江北行省,1352,1356,Yuan,元,113643
30313,Jianghuai Xing,江淮行省,江淮行省,1364,1367,Yuan,元,113643
30314,Huainandong Lu,淮南东路,淮南東路,976,996,Beisong,北宋,113636
30315,Huainanxi Lu,淮南西路,淮南西路,976,996,Beisong,北宋,113636
30316,Huainan Lu,淮南路,淮南路,997,1071,Beisong,北宋,113636
30317,Huainandong Lu,淮南东路,淮南東路,1072,1077,Beisong,北宋,113636
30318,Huainanxi Lu,淮南西路,淮南西路,1072,1077,Beisong,北宋,113636
30319,Huainan Lu,淮南路,淮南路,1078,1126,Beisong,北宋,113636
30320,Huainanxi Lu,淮南西路,淮南西路,1127,1127,Nansong,南宋,113637
30321,Huainanxi Lu,淮南西路,淮南西路,1128,1165,Nansong,南宋,113637
30322,Huainanxi Lu,淮南西路,淮南西路,1166,1168,Nansong,南宋,113637
30323,Huainanxi Lu,淮南西路,淮南西路,1169,1275,Nansong,南宋,113637
30324,Huainandong Lu,淮南东路,淮南東路,1127,1275,Nansong,南宋,113637
30325,Huguang Sheng,湖广省,湖廣省,1645,1666,Qing,清,113648
30326,Guangdong Shen,广东省,廣東省,1645,1911,Qing,清,113648
30327,Jiangnan Lu,江南路,江南路,975,975,Beisong,北宋,113636
32019,Funing Fu,福宁府,福寧府,1734,1911,Fujian Sheng,福建省,30012
32020,Yongchun Zhou,永春州,永春州,1734,1911,Fujian Sheng,福建省,30012
32021,Shaowu Fu,邵武府,邵武府,1645,1911,Fujian Sheng,福建省,30012
32021,Shaowu Fu,邵武府,邵武府,1368,1375,Fujian Xingsheng,福建行省,30018
32021,Shaowu Fu,邵武府,邵武府,1376,1644,Fujian Buzhengshisi,福建布政使司,30019
32023,Chengtian Fu,承天府,承天府,1662,1663,Dongdu,东都,100002
32023,Chengtian Fu,承天府,承天府,1664,1683,Dongning,东宁,100003
32024,Chang Zhou,常州,常州,589,606,Sui,隋,113617
32025,Taiwan Fu,台湾府,臺灣府,1684,1886,Fujian Sheng,福建省,30012
32032,Shaowu Lu,邵武路,邵武路,1276,1276,Fujian Lu,福建路,30006
32032,Shaowu Lu,邵武路,邵武路,1278,1280,Fujian Xingsheng,福建行省,30007
32032,Shaowu Lu,邵武路,邵武路,1281,1281,Fujian Xingsheng,福建行省,30008
32032,Shaowu Lu,邵武路,邵武路,1282,1282,Fujian Xingsheng,福建行省,30009
32032,Shaowu Lu,邵武路,邵武路,1283,1284,Fujian Xingsheng,福建行省,30010
32032,Shaowu Lu,邵武路,邵武路,1286,1296,Fujian Xingsheng,福建行省,30016
32032,Shaowu Lu,邵武路,邵武路,1297,1298,Fujian Xingsheng,福建行省,30017
32032,Shaowu Lu,邵武路,邵武路,1356,1367,Fujian Xingsheng,福建行省,30018
32032,Shaowu Lu,邵武路,邵武路,1277,1277,Jianghuai Xingsheng,江淮行省,30027
32032,Shaowu Lu,邵武路,邵武路,1299,1355,Zhejiang Xingsheng,浙江行省,30039
32032,Shaowu Lu,邵武路,邵武路,1285,1285,Jiangxi Xingsheng,江西行省,30142
32033,Shaowu Jun,邵武军,邵武軍,985,1022,Fujian Lu,福建路,30000
32033,Shaowu Jun,邵武军,邵武軍,1023,1125,Fujian Lu,福建路,30001
32033,Shaowu Jun,邵武军,邵武軍,1126,1127,Fujian Lu,福建路,30002
32033,Shaowu Jun,邵武军,邵武軍,1128,1131,Fujian Lu,福建路,30003
32033,Shaowu Jun,邵武军,邵武軍,1132,1132,Fujian Lu,福建路,30004
32033,Shaowu Jun,邵武军,邵武軍,1133,1133,Fujian Lu,福建路,30005
32033,Shaowu Jun,邵武军,邵武軍,1134,1275,Fujian Lu,福建路,30006
32033,Shaowu Jun,邵武军,邵武軍,980,984,Liangzhexinan Lu,两浙西南路,30020
32035,Jian'an Jun,建安郡,建安郡,557,563,Min Zhou,闽州,30025
32035,Jian'an Jun,建安郡,建安郡,568,588,Feng Zhou,丰州,30026
32035,Jian'an Jun,建安郡,建安郡,260,290,Yang Zhou,扬州,30056
32035,Jian'an Jun,建安郡,建安郡,524,556,Dongyang Zhou,东扬州,30107
32035,Jian'an Jun,建安郡,建安郡,564,567,Dongyang Zhou,东扬州,30108
32035,Jian'an Jun,建安郡,建安郡,291,316,Jiang Zhou,江州,30121
32035,Jian'an Jun,建安郡,建安郡,317,325,Jiang Zhou,江州,30122
32035,Jian'an Jun,建安郡,建安郡,326,339,Jiang Zhou,江州,30123
32035,Jian'an Jun,建安郡,建安郡,340,340,Jiang Zhou,江州,30124
32035,Jian'an Jun,建安郡,建安郡,341,342,Jiang Zhou,江州,30125
32035,Jian'an Jun,建安郡,建安郡,343,418,Jiang Zhou,江州,30126
32035,Jian'an Jun,建安郡,建安郡,419,523,Jiang Zhou,江州,30127
32036,Quan Zhou,泉州,泉州,589,605,Sui,隋,113617
32037,Zhang Zhou,漳州,漳州,686,715,Tang,唐,113618
32038,Xi Zhou,溪州,溪州,738,741,Qianzhong Caifangchuzhijinglueshi,黔中采访处置经,30214
32039,Zhangpu Jun,漳浦郡,漳浦郡,742,757,Fujian Jinglueshi,福建经略使,30011
32040,Zhang Zhou,漳州,漳州,759,759,Fujian Dufangyushi,福建都防御使,30021
32040,Zhang Zhou,漳州,漳州,760,770,Fujian Jiedushi,福建节度使,30022
32040,Zhang Zhou,漳州,漳州,771,785,Fujian Dutuanlianguanchashi,福建都团练观察,30023
32041,Ting Zhou,汀州,汀州,985,1022,Fujian Lu,福建路,30000
32041,Ting Zhou,汀州,汀州,1023,1125,Fujian Lu,福建路,30001
32041,Ting Zhou,汀州,汀州,1126,1127,Fujian Lu,福建路,30002
32041,Ting Zhou,汀州,汀州,1128,1131,Fujian Lu,福建路,30003
32041,Ting Zhou,汀州,汀州,1132,1132,Fujian Lu,福建路,30004
32041,Ting Zhou,汀州,汀州,1133,1133,Fujian Lu,福建路,30005
32041,Ting Zhou,汀州,汀州,1134,1276,Fujian Lu,福建路,30006
32041,Ting Zhou,汀州,汀州,978,984,Liangzhexinan Lu,两浙西南路,30020
32041,Ting Zhou,汀州,汀州,779,896,Fujian Dutuanlianguanchashi,福建都团练观察,30023
32041,Ting Zhou,汀州,汀州,1277,1277,Jianghuai Xingsheng,江淮行省,30027
32041,Ting Zhou,汀州,汀州,897,943,Weiwujun Jiedushi,威武军节度使,30109
32041,Ting Zhou,汀州,汀州,944,944,Zhenwujun Jiedushi,镇武军节度使,30112
32041,Ting Zhou,汀州,汀州,945,955,Yonganjun Jiedushi,永安军节度使,30113
32041,Ting Zhou,汀州,汀州,956,974,Zhongyijun Jiedushi,忠义军节度使,30114
32041,Ting Zhou,汀州,汀州,975,977,Beisong,北宋,113636
32042,Jiangyin Jun,江阴郡,江陰郡,555,588,Nanxu Zhou,南徐州,30061
32043,Ting Zhou,汀州,汀州,736,741,Fujian Jinglueshi,福建经略使,30011
32044,Linting Jun,临汀郡,臨汀郡,742,757,Fujian Jinglueshi,福建经略使,30011
32045,Ting Zhou,汀州,汀州,758,759,Fujian Dufangyushi,福建都防御使,30021
32045,Ting Zhou,汀州,汀州,760,770,Fujian Jiedushi,福建节度使,30022
32045,Ting Zhou,汀州,汀州,771,778,Fujian Dutuanlianguanchashi,福建都团练观察,30023
32046,Jiangyin Jun,江阴军,江陰軍,1128,1130,Liangzhe Lu,两浙路,30049
32046,Jiangyin Jun,江阴军,江陰軍,1131,1156,Liangzhexi Lu,两浙西路,30050
32047,Nan Zhou,南州,南州,945,948,Yonganjun Jiedushi,永安军节度使,30113
32047,Nan Zhou,南州,南州,949,963,Qingyuan,清源,100004
32047,Nan Zhou,南州,南州,964,965,Pinghai,平海,100005
32048,Jiangyin Lu,江阴路,江陰路,1277,1278,Jianghuai Xingsheng,江淮行省,30027
32048,Jiangyin Lu,江阴路,江陰路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32048,Jiangyin Lu,江阴路,江陰路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32048,Jiangyin Lu,江阴路,江陰路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32048,Jiangyin Lu,江阴路,江陰路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32048,Jiangyin Lu,江阴路,江陰路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32048,Jiangyin Lu,江阴路,江陰路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32048,Jiangyin Lu,江阴路,江陰路,1289,1290,Jianghuai Xingsheng,江淮行省,30310
32049,Min Zhou,闽州,閩州,606,606,Sui,隋,113617
32050,Jian'an Jun,建安郡,建安郡,607,620,Sui,隋,113617
32051,Jian Zhou,剑州,劍州,978,978,Liangzhexinan Lu,两浙西南路,30020
32051,Jian Zhou,剑州,劍州,946,955,Yonganjun Jiedushi,永安军节度使,30113
32051,Jian Zhou,剑州,劍州,956,974,Zhongyijun Jiedushi,忠义军节度使,30114
32051,Jian Zhou,剑州,劍州,975,977,Beisong,北宋,113636
32052,Guiji Jun,会稽郡,會稽郡,-221,-207,Qin,秦,113649
32052,Guiji Jun,会稽郡,會稽郡,-206,8,Xihan,西汉,113652
32052,Guiji Jun,会稽郡,會稽郡,9,23,Xinmang,新莽,113653
32052,Guiji Jun,会稽郡,會稽郡,24,128,Donghan,东汉,113654
32053,Lingxi Jun,灵溪郡,靈溪郡,742,757,Qianzhong Caifangchuzhijinglueshi,黔中采访处置经,30214
32054,Wu Jun,吴郡,吳郡,188,189,Yang Zhou,扬州,30053
32054,Wu Jun,吴郡,吳郡,190,192,Yang Zhou,扬州,30054
32054,Wu Jun,吴郡,吳郡,193,194,Yang Zhou,扬州,30055
32054,Wu Jun,吴郡,吳郡,212,458,Yang Zhou,扬州,30056
32054,Wu Jun,吴郡,吳郡,459,463,Wangji,王畿,30057
32054,Wu Jun,吴郡,吳郡,464,548,Yang Zhou,扬州,30060
32054,Wu Jun,吴郡,吳郡,129,187,Donghan,东汉,113654
32054,Wu Jun,吴郡,吳郡,195,211,Donghan,东汉,113655
32055,Jin'an Jun,晋安郡,晉安郡,282,290,Yang Zhou,扬州,30056
32055,Jin'an Jun,晋安郡,晉安郡,291,316,Jiang Zhou,江州,30121
32055,Jin'an Jun,晋安郡,晉安郡,317,325,Jiang Zhou,江州,30122
32055,Jin'an Jun,晋安郡,晉安郡,326,339,Jiang Zhou,江州,30123
32055,Jin'an Jun,晋安郡,晉安郡,340,340,Jiang Zhou,江州,30124
32055,Jin'an Jun,晋安郡,晉安郡,341,342,Jiang Zhou,江州,30125
32055,Jin'an Jun,晋安郡,晉安郡,343,418,Jiang Zhou,江州,30126
32055,Jin'an Jun,晋安郡,晉安郡,419,467,Jiang Zhou,江州,30127
32056,Jinping Jun,晋平郡,晉平郡,468,470,Jiang Zhou,江州,30127
32057,Jin'an Jun,晋安郡,晉安郡,557,563,Min Zhou,闽州,30025
32057,Jin'an Jun,晋安郡,晉安郡,568,588,Feng Zhou,丰州,30026
32057,Jin'an Jun,晋安郡,晉安郡,524,556,Dongyang Zhou,东扬州,30107
32057,Jin'an Jun,晋安郡,晉安郡,564,567,Dongyang Zhou,东扬州,30108
32057,Jin'an Jun,晋安郡,晉安郡,471,523,Jiang Zhou,江州,30127
32058,Quan Zhou,泉州,泉州,621,710,Tang,唐,113618
32059,Wu Jun,吴郡,吳郡,550,588,Yang Zhou,扬州,30060
32060,Xi Zhou,溪州,溪州,758,761,Qianzhong Caifangchuzhijinglueshi,黔中采访处置经,30214
32060,Xi Zhou,溪州,溪州,762,762,Qianzhong Guanchashi,黔中观察使,30215
32060,Xi Zhou,溪州,溪州,763,768,Qianzhong Caifangchuzhijinglueshi,黔中采访处置经,30216
32060,Xi Zhou,溪州,溪州,769,776,Chenxiwujinyewuzhou Dutuanlianshouzhuo,辰溪巫锦业五州,30217
32060,Xi Zhou,溪州,溪州,777,784,Qianzhou Jingluezhaotaoguanchashi,黔州经略招讨观,30218
32060,Xi Zhou,溪州,溪州,785,786,Qianzhou Guanchashi,黔州观察使,30219
32060,Xi Zhou,溪州,溪州,787,889,Qianzhou Guanchashi,黔州观察使,30220
32060,Xi Zhou,溪州,溪州,890,902,Wutaijun Jiedushi,武泰军节度使,30221
32060,Xi Zhou,溪州,溪州,903,906,Wutaijun Jiedushi,武泰军节度使,30222
32060,Xi Zhou,溪州,溪州,907,939,Wutaijun Jiedushi,武泰军节度使,30223
32061,Jian'an Jun,建安郡,建安郡,742,757,Fujian Jinglueshi,福建经略使,30011
32062,Jian Zhou,建州,建州,985,1022,Fujian Lu,福建路,30000
32062,Jian Zhou,建州,建州,1023,1125,Fujian Lu,福建路,30001
32062,Jian Zhou,建州,建州,1126,1127,Fujian Lu,福建路,30002
32062,Jian Zhou,建州,建州,1128,1131,Fujian Lu,福建路,30003
32062,Jian Zhou,建州,建州,1132,1132,Fujian Lu,福建路,30004
32062,Jian Zhou,建州,建州,1133,1133,Fujian Lu,福建路,30005
32062,Jian Zhou,建州,建州,1134,1161,Fujian Lu,福建路,30006
32062,Jian Zhou,建州,建州,978,984,Liangzhexinan Lu,两浙西南路,30020
32062,Jian Zhou,建州,建州,758,759,Fujian Dufangyushi,福建都防御使,30021
32062,Jian Zhou,建州,建州,760,770,Fujian Jiedushi,福建节度使,30022
32062,Jian Zhou,建州,建州,771,896,Fujian Dutuanlianguanchashi,福建都团练观察,30023
32062,Jian Zhou,建州,建州,897,940,Weiwujun Jiedushi,威武军节度使,30109
32062,Jian Zhou,建州,建州,941,944,Zhenwujun Jiedushi,镇武军节度使,30112
32062,Jian Zhou,建州,建州,945,955,Yonganjun Jiedushi,永安军节度使,30113
32062,Jian Zhou,建州,建州,956,974,Zhongyijun Jiedushi,忠义军节度使,30114
32062,Jian Zhou,建州,建州,975,977,Beisong,北宋,113636
32063,Dongyue Wanggu,东越王国,東越王國,-135,-111,Xihan,西汉,113652
32064,Su Zhou,苏州,蘇州,591,606,Sui,隋,113617
32065,Jian Zhou,建州,建州,725,741,Fujian Jinglueshi,福建经略使,30011
32065,Jian Zhou,建州,建州,621,724,Tang,唐,113618
32066,Yi Zhou,懿州,懿州,932,949,Wupingjun Jiedushi,武平军节度使,30246
32067,Wu Jun,吴郡,吳郡,607,620,Sui,隋,113617
32068,Su Zhou,苏州,蘇州,621,623,Tang,唐,113618
32069,Su Zhou,苏州,蘇州,624,741,Tang,唐,113618
32070,Wu Jun,吴郡,吳郡,742,757,Tang,唐,113618
32071,Su Zhou,苏州,蘇州,978,984,Liangzhedongbei Lu,两浙东北路,30046
32071,Su Zhou,苏州,蘇州,985,1075,Liangzhe Lu,两浙路,30047
32071,Su Zhou,苏州,蘇州,1076,1076,Liangzhexi Lu,两浙西路,30048
32071,Su Zhou,苏州,蘇州,1077,1112,Liangzhe Lu,两浙路,30049
32071,Su Zhou,苏州,蘇州,758,760,Zhejiangxidao Jiedushi,浙江西道节度使,30067
32071,Su Zhou,苏州,蘇州,761,765,Zhejiangxidao Guanchashi,浙江西道观察使,30068
32071,Su Zhou,苏州,蘇州,766,778,Zhejiangxidao Dutuanlianguanchashi,浙江西道都团练,30069
32071,Su Zhou,苏州,蘇州,779,779,Zhejiangdongxidao Dutuanlianguanchashi,浙江东西道都团,30070
32071,Su Zhou,苏州,蘇州,780,780,Zhejiangxidao Tuanlianguanchashi,浙江西道团练观,30071
32071,Su Zhou,苏州,蘇州,781,786,Zhejiangdongxidao Jiedushi,浙江东西道节度,30072
32071,Su Zhou,苏州,蘇州,787,804,Zhejiangxidao Dutuanlianguanchashi,浙江西道都团练,30073
32071,Su Zhou,苏州,蘇州,805,808,Zhenhaijun Jiedushi,镇海军节度使,30074
32071,Su Zhou,苏州,蘇州,809,857,Zhejiangxidao Guanchashi,浙江西道观察使,30075
32071,Su Zhou,苏州,蘇州,858,858,Zhenhaijun Jiedushi,镇海军节度使,30076
32071,Su Zhou,苏州,蘇州,859,861,Zhejiangxidao Dutuanlianguanchashi,浙江西道都团练,30077
32071,Su Zhou,苏州,蘇州,862,892,Zhenhaijun Jiedushi,镇海军节度使,30078
32071,Su Zhou,苏州,蘇州,893,916,Zhenhaijun Jiedushi,镇海军节度使,30081
32071,Su Zhou,苏州,蘇州,917,974,Zhongwujun Jiedushi,中吴军节度使,30098
32071,Su Zhou,苏州,蘇州,975,977,Pingjiangjun Jiedushi,平江军节度使,30099
32072,Qia Zhou,洽州,洽州,950,962,Wupingjun Jiedushi,武平军节度使,30246
32073,Pingjiang Fu,平江府,平江府,1113,1130,Liangzhe Lu,两浙路,30049
32073,Pingjiang Fu,平江府,平江府,1131,1275,Liangzhexi Lu,两浙西路,30050
32074,Qingyuan Jun,清源郡,清源郡,742,757,Fujian Jinglueshi,福建经略使,30011
32075,Quan Zhou,泉州,泉州,985,1022,Fujian Lu,福建路,30000
32075,Quan Zhou,泉州,泉州,1023,1125,Fujian Lu,福建路,30001
32075,Quan Zhou,泉州,泉州,1126,1127,Fujian Lu,福建路,30002
32075,Quan Zhou,泉州,泉州,1128,1131,Fujian Lu,福建路,30003
32075,Quan Zhou,泉州,泉州,1132,1132,Fujian Lu,福建路,30004
32075,Quan Zhou,泉州,泉州,1133,1133,Fujian Lu,福建路,30005
32075,Quan Zhou,泉州,泉州,1134,1276,Fujian Lu,福建路,30006
32075,Quan Zhou,泉州,泉州,978,984,Liangzhexinan Lu,两浙西南路,30020
32075,Quan Zhou,泉州,泉州,758,759,Fujian Dufangyushi,福建都防御使,30021
32075,Quan Zhou,泉州,泉州,760,770,Fujian Jiedushi,福建节度使,30022
32075,Quan Zhou,泉州,泉州,771,896,Fujian Dutuanlianguanchashi,福建都团练观察,30023
32075,Quan Zhou,泉州,泉州,1277,1277,Jianghuai Xingsheng,江淮行省,30027
32075,Quan Zhou,泉州,泉州,897,943,Weiwujun Jiedushi,威武军节度使,30109
32075,Quan Zhou,泉州,泉州,944,944,Zhenwujun Jiedushi,镇武军节度使,30112
32075,Quan Zhou,泉州,泉州,945,948,Yonganjun Jiedushi,永安军节度使,30113
32075,Quan Zhou,泉州,泉州,949,963,Qingyuan,清源,100004
32075,Quan Zhou,泉州,泉州,964,977,Pinghai,平海,100005
32076,Feng Zhou,丰州,豐州,622,626,Tang,唐,113618
32077,Liang'an Jun,梁安郡,梁安郡,557,563,Min Zhou,闽州,30025
32077,Liang'an Jun,梁安郡,梁安郡,524,556,Dongyang Zhou,东扬州,30107
32077,Liang'an Jun,梁安郡,梁安郡,511,523,Jiang Zhou,江州,30127
32078,Nan'an Jun,南安郡,南安郡,568,588,Feng Zhou,丰州,30026
32078,Nan'an Jun,南安郡,南安郡,564,567,Dongyang Zhou,东扬州,30108
32079,Si Zhou,泗州,泗州,1369,1370,Nanjing,南京,30029
32080,Wurong Zhou,武荣州,武榮州,699,699,Tang,唐,113618
32081,Jiaxing Fu,嘉兴府,嘉興府,1645,1911,Zhejiang Sheng,浙江省,30015
32081,Jiaxing Fu,嘉兴府,嘉興府,1368,1377,Nanjing,南京,30029
32081,Jiaxing Fu,嘉兴府,嘉興府,1378,1380,Jingshi,京师,30030
32081,Jiaxing Fu,嘉兴府,嘉興府,1381,1644,Zhejiang Buzhengshisi,浙江布政使司,30037
32081,Jiaxing Fu,嘉兴府,嘉興府,1366,1367,Jiangnan Xingsheng,江南行省,30040
32082,Taicang Zhou,太仓州,太倉州,1724,1911,Jiangsu Sheng,江苏省,30035
32083,Min Zhou,闽州,閩州,711,724,Tang,唐,113618
32084,Fu Zhou,福州,福州,725,741,Fujian Jinglueshi,福建经略使,30011
32085,Nanxing Zhou,南兴州,南興州,624,624,Tang,唐,113618
32086,Changle Jun,长乐郡,長樂郡,742,757,Fujian Jinglueshi,福建经略使,30011
32087,Fu Zhou,福州,福州,758,759,Fujian Dufangyushi,福建都防御使,30021
32087,Fu Zhou,福州,福州,760,770,Fujian Jiedushi,福建节度使,30022
32087,Fu Zhou,福州,福州,771,896,Fujian Dutuanlianguanchashi,福建都团练观察,30023
32087,Fu Zhou,福州,福州,897,932,Weiwujun Jiedushi,威武军节度使,30109
32088,Changle Fu,长乐府,長樂府,933,947,Weiwujun Jiedushi,威武军节度使,30109
