,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,BEG_CHG_TY,END_CHG_TY,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,END_YR,BOU_NOTE_ID,PT_NOTE_ID,BOU_ID,PT_ID,X_COOR,Y_COOR,BOU_ID_IN_GISINFO_SYS_ID,PT_ID_IN_GISINFO_SYS_ID,ISSUE?,BOU_ID_EQUALS_PT_ID
12836,Zhao Zhou,昭州,昭州,今广西平乐县,辖区缩小,辖区扩大,Zhou,州,3,1075,1084,0,93415,0,35165,110.6465,24.63573,0,0,1,0
12837,Zhao Zhou,昭州,昭州,今广西平乐县,辖区扩大,更名,Zhou,州,3,1085,1300,0,93416,0,35166,110.6465,24.63573,0,0,1,0
12838,Jing Zhou,静州,靜州,今广西昭平县,新建,更名,Zhou,州,3,621,633,0,93417,0,35167,110.80361,24.16912,0,0,1,0
12839,Fu Zhou,富州,富州,今广西昭平县,更名,辖区缩小,Zhou,州,3,634,698,0,93418,0,35168,110.80361,24.16912,0,0,1,0
12840,Fu Zhou,富州,富州,今广西昭平县,辖区缩小,辖区扩大,Zhou,州,3,699,704,0,93419,0,35169,110.80361,24.16912,0,0,1,0
12841,Fu Zhou,富州,富州,今广西昭平县,辖区扩大,辖区扩大,Zhou,州,3,705,713,0,93420,0,35170,110.80361,24.16912,0,0,1,0
12842,Fu Zhou,富州,富州,今广西昭平县,辖区扩大,更名,Zhou,州,3,714,741,0,93421,0,35171,110.80361,24.16912,0,0,1,0
12843,Kaijiang Jun,开江郡,開江郡,今广西昭平县,更名,更名,Jun,郡,3,742,757,0,93422,0,35172,110.80361,24.16912,0,0,1,0
12844,Fu Zhou,富州,富州,今广西昭平县,更名,撤销,Zhou,州,3,758,971,0,93423,0,35173,110.80361,24.16912,0,0,1,0
12845,Wuan Zhou,武安州,武安州,今广西昭平县东北西坪街,新建,撤销,Zhou,州,3,699,713,0,93424,0,35174,111.0526,24.28505,0,0,1,0
12846,Wu Zhou,梧州,梧州,今广西梧州市,新建,辖区扩大,Zhou,州,3,621,633,0,93425,0,35175,111.30857,23.4869,0,0,1,0
12847,Wu Zhou,梧州,梧州,今广西梧州市,辖区扩大,辖区扩大,Zhou,州,3,634,654,0,93426,0,35176,111.30857,23.4869,0,0,1,0
12848,Wu Zhou,梧州,梧州,今广西梧州市,辖区扩大,辖区缩小,Zhou,州,3,655,704,0,93427,0,35177,111.30857,23.4869,0,0,1,0
12849,Wu Zhou,梧州,梧州,今广西梧州市,辖区缩小,更名,Zhou,州,3,705,741,0,93428,0,35178,111.30857,23.4869,0,0,1,0
12850,Cangwu Jun,苍梧郡,蒼梧郡,今广西梧州市,更名,更名,Jun,郡,3,742,757,0,93429,0,35179,111.30857,23.4869,0,0,1,0
12851,Wu Zhou,梧州,梧州,今广西梧州市,更名,更名,Zhou,州,3,758,1278,0,93430,0,35180,111.30857,23.4869,0,0,1,0
12852,He Zhou,贺州,賀州,今广西贺县东南贺街镇,新建,更名,Zhou,州,3,621,741,0,93431,0,35181,111.65885,24.33682,0,0,1,0
12853,Linhe Jun,临贺郡,臨賀郡,今广西贺县东南贺街镇,更名,更名,Jun,郡,3,742,757,0,93432,0,35182,111.65885,24.33682,0,0,1,0
12854,He Zhou,贺州,賀州,今广西贺县东南贺街镇,更名,辖区扩大,Zhou,州,3,758,1277,0,93433,0,35183,111.65885,24.33682,0,0,1,0
12855,Nanyi Zhou,南义州,南義州,今广西岑溪县东归义镇新圩,新建,撤销,Zhou,州,3,622,626,0,93434,0,35184,111.08516,22.90829,0,0,1,0
12856,Nanyi Zhou,南义州,南義州,今广西岑溪县东归义镇新圩,新建,撤销,Zhou,州,3,628,630,0,93435,0,35185,111.08516,22.90829,0,0,1,0
12857,Yi Zhou,义州,義州,今广西岑溪县东归义镇新圩,新建,撤销,Zhou,州,3,632,970,0,93436,0,35186,111.08516,22.90829,0,0,1,0
12858,Yi Zhou,义州,義州,今广西岑溪县,新建,更名,Zhou,州,3,973,975,0,93437,0,35187,111.00085,22.92906,0,0,1,0
12859,Nanyi Zhou,南仪州,南儀州,今广西岑溪县,更名,撤销,Zhou,州,3,976,1070,0,93438,0,35188,111.00085,22.92906,0,0,1,0
12860,Teng Zhou,藤州,藤州,今广西藤县容江东岸,新建,辖区缩小,Zhou,州,3,621,621,0,93439,0,35189,110.91352,23.37851,0,0,1,0
12861,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区缩小,辖区缩小,Zhou,州,3,622,628,0,93440,0,35190,110.91352,23.37851,0,0,1,0
12862,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区缩小,辖区缩小,Zhou,州,3,629,632,0,93441,0,35191,110.91352,23.37851,0,0,1,0
12863,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区缩小,辖区缩小,Zhou,州,3,633,633,0,93442,0,35192,110.91352,23.37851,0,0,1,0
12864,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区缩小,辖区扩大,Zhou,州,3,634,643,0,93443,0,35193,110.91352,23.37851,0,0,1,0
12865,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区扩大,辖区缩小,Zhou,州,3,644,648,0,93444,0,35194,110.91352,23.37851,0,0,1,0
12866,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区缩小,辖区缩小,Zhou,州,3,649,654,0,93445,0,35195,110.91352,23.37851,0,0,1,0
12867,Teng Zhou,藤州,藤州,今广西藤县容江东岸,辖区缩小,更名,Zhou,州,3,655,741,0,93446,0,35196,110.91352,23.37851,0,0,1,0
12868,Ganyi Jun,感义郡,感義郡,今广西藤县容江东岸,更名,更名,Jun,郡,3,742,757,0,93447,0,35197,110.91352,23.37851,0,0,1,0
12869,Teng Zhou,藤州,藤州,今广西藤县容江东岸,更名,治所迁移,Zhou,州,3,758,972,0,93448,0,35198,110.91352,23.37851,0,0,1,0
12870,Teng Zhou,藤州,藤州,今广西藤县,治所迁移,辖区扩大,Zhou,州,3,973,1070,0,93449,0,35199,110.90428,23.37312,0,0,1,0
12871,Teng Zhou,藤州,藤州,今广西藤县,辖区扩大,撤销,Zhou,州,3,1071,1368,0,93450,0,35200,110.90428,23.37312,0,0,1,0
12872,Yan Zhou,鷰州,鷰州,今广西藤县西北太平镇,新建,治所迁移且辖区扩大,Zhou,州,3,622,628,0,93451,0,35201,110.70126,23.66222,0,0,1,0
12873,Yan Zhou,鷰州,鷰州,今广西平南县,治所迁移且辖区扩大,辖区扩大,Zhou,州,3,629,631,0,93452,0,35202,110.39474,23.54998,0,0,1,0
12874,Yan Zhou,鷰州,鷰州,今广西平南县,辖区扩大,更名、治所迁移且辖区,Zhou,州,3,632,632,0,93453,0,35203,110.39474,23.54998,0,0,1,0
12875,Tai Zhou,泰州,泰州,今广西藤县西北太平镇,更名、治所迁移且辖区,更名且治所迁移,Zhou,州,3,633,633,0,93454,0,35204,110.70126,23.66222,0,0,1,0
12876,Yan Zhou,鷰州,鷰州,今广西藤县西北蒙江镇,更名且治所迁移,辖区缩小,Zhou,州,3,634,635,0,93455,0,35205,110.73591,23.47564,0,0,1,0
12877,Yan Zhou,鷰州,鷰州,今广西藤县西北蒙江镇,辖区缩小,撤销,Zhou,州,3,636,643,0,93456,0,35206,110.73591,23.47564,0,0,1,0
12878,Gong Zhou,龚州,龔州,今广西平南县,新建,辖区扩大,Zhou,州,3,633,637,0,93457,0,35207,110.39474,23.54998,0,0,1,0
12879,Gong Zhou,龚州,龔州,今广西平南县,辖区扩大,辖区缩小,Zhou,州,3,638,680,0,93458,0,35208,110.39474,23.54998,0,0,1,0
12880,Gong Zhou,龚州,龔州,今广西平南县,辖区缩小,辖区缩小,Zhou,州,3,681,690,0,93459,0,35209,110.39474,23.54998,0,0,1,0
12881,Gong Zhou,龚州,龔州,今广西平南县,辖区缩小,更名,Zhou,州,3,691,741,0,93460,0,35210,110.39474,23.54998,0,0,1,0
12882,Linjiang Jun,临江郡,臨江郡,今广西平南县,更名,更名,Jun,郡,3,742,757,0,93461,0,35211,110.39474,23.54998,0,0,1,0
12883,Gong Zhou,龚州,龔州,今广西平南县,更名,辖区扩大,Zhou,州,3,758,971,0,93462,0,35212,110.39474,23.54998,0,0,1,0
12884,Gong Zhou,龚州,龔州,今广西平南县,辖区扩大,撤销,Zhou,州,3,972,1110,0,93463,0,35213,110.39474,23.54998,0,0,1,0
12885,Gong Zhou,龚州,龔州,今广西平南县,新建,撤销,Zhou,州,3,1113,1135,0,93464,0,35214,110.39474,23.54998,0,0,1,0
12886,Xun Zhou,浔州,潯州,今广西桂平县西西山镇,新建,撤销,Zhou,州,3,633,637,0,93465,0,35215,110.02782,23.37969,0,0,1,0
12887,Xun Zhou,浔州,潯州,今广西桂平县西西山镇,新建,更名,Zhou,州,3,692,741,0,93466,0,35216,110.02782,23.37969,0,0,1,0
12888,Xunjiang Jun,浔江郡,潯江郡,今广西桂平县西西山镇,更名,更名,Jun,郡,3,742,757,0,93467,0,35217,110.02782,23.37969,0,0,1,0
12889,Xun Zhou,浔州,潯州,今广西桂平县西西山镇,更名,撤销,Zhou,州,3,758,971,0,93468,0,35218,110.02782,23.37969,0,0,1,0
12890,Xun Zhou,浔州,潯州,今广西桂平县西西山镇,新建,治所迁移,Zhou,州,3,973,1055,0,93469,0,35219,110.02782,23.37969,0,0,1,0
12891,Xun Zhou,浔州,潯州,今广西桂平县,治所迁移,辖区扩大,Zhou,州,3,1056,1110,0,93470,0,35220,110.07166,23.39457,0,0,1,0
12892,Xun Zhou,浔州,潯州,今广西桂平县,辖区扩大,辖区缩小,Zhou,州,3,1111,1112,0,93471,0,35221,110.07166,23.39457,0,0,1,0
12893,Xun Zhou,浔州,潯州,今广西桂平县,辖区缩小,辖区扩大,Zhou,州,3,1113,1135,0,93472,0,35222,110.07166,23.39457,0,0,1,0
12894,Xun Zhou,浔州,潯州,今广西桂平县,辖区扩大,更名,Zhou,州,3,1136,1278,0,93473,0,35223,110.07166,23.39457,0,0,1,0
12895,Lin Zhou,林州,林州,今广西桂平县南中沙镇,新建,更名,Zhou,州,3,621,622,0,93474,0,35224,110.15538,22.94533,0,0,1,0
12896,Xiu Zhou,绣州,繡州,今广西桂平县南中沙镇,更名,治所迁移且辖区缩小,Zhou,州,3,623,631,0,93475,0,35225,110.15538,22.94533,0,0,1,0
12897,Xiu Zhou,绣州,繡州,今广西桂平县南旧县,治所迁移且辖区缩小,辖区缩小,Zhou,州,3,632,632,0,93476,0,35226,109.92657,23.21534,0,0,1,0
12898,Xiu Zhou,绣州,繡州,今广西桂平县南旧县,辖区缩小,更名,Zhou,州,3,633,741,0,93477,0,35227,109.92657,23.21534,0,0,1,0
12899,Changlin Jun,常林郡,常林郡,今广西桂平县南旧县,更名,更名,Jun,郡,3,742,757,0,93478,0,35228,109.92657,23.21534,0,0,1,0
12900,Xiu Zhou,绣州,繡州,今广西桂平县南旧县,更名,撤销,Zhou,州,3,758,971,0,93479,0,35229,109.92657,23.21534,0,0,1,0
12901,Dang Zhou,党州,黨州,今广西玉林市北旺村,新建,辖区缩小,Zhou,州,3,682,682,0,93480,0,35230,110.13443,22.89311,0,0,1,0
12902,Dang Zhou,党州,黨州,今广西玉林市北旺村,辖区缩小,辖区扩大,Zhou,州,3,683,686,0,93481,0,35231,110.13443,22.89311,0,0,1,0
12903,Dang Zhou,党州,黨州,今广西玉林市北旺村,辖区扩大,辖区缩小,Zhou,州,3,687,706,0,93482,0,35232,110.13443,22.89311,0,0,1,0
12904,Dang Zhou,党州,黨州,今广西玉林市北旺村,辖区缩小,更名,Zhou,州,3,707,741,0,93483,0,35233,110.13443,22.89311,0,0,1,0
12905,Ningren Jun,宁仁郡,寧仁郡,今广西玉林市北旺村,更名,更名,Jun,郡,3,742,757,0,93484,0,35234,110.13443,22.89311,0,0,1,0
12906,Dang Zhou,党州,黨州,今广西玉林市北旺村,更名,辖区扩大,Zhou,州,3,758,780,0,93485,0,35235,110.13443,22.89311,0,0,1,0
12907,Dang Zhou,党州,黨州,今广西玉林市北旺村,辖区扩大,撤销,Zhou,州,3,781,973,0,93486,0,35236,110.13443,22.89311,0,0,1,0
12908,Pingqin Zhou,平琴州,平琴州,今广西玉林市西北大宅村,新建,撤销,Zhou,州,3,683,686,0,93487,0,35237,110.07101,22.89991,0,0,1,0
12909,Pingqin Zhou,平琴州,平琴州,今广西玉林市西北大宅村,新建,更名,Zhou,州,3,707,741,0,93488,0,35238,110.07101,22.89991,0,0,1,0
12910,Pingqin Jun,平琴郡,平琴郡,今广西玉林市西北大宅村,更名,更名,Jun,郡,3,742,757,0,93489,0,35239,110.07101,22.89991,0,0,1,0
12911,Pingqin Zhou,平琴州,平琴州,今广西玉林市西北大宅村,更名,撤销,Zhou,州,3,758,780,0,93490,0,35240,110.07101,22.89991,0,0,1,0
12912,Shan Zhou,山州,山州,今广西博白县西南龙潭镇,新建,更名,Zhou,州,3,638,741,0,93491,0,35241,109.74473,21.7364,0,0,1,0
12913,Longchi Jun,龙池郡,龍池郡,今广西博白县西南龙潭镇,更名,更名,Jun,郡,3,742,757,0,93492,0,35242,109.74473,21.7364,0,0,1,0
12914,Shan Zhou,山州,山州,今广西博白县西南龙潭镇,更名,撤销,Zhou,州,3,758,780,0,93493,0,35243,109.74473,21.7364,0,0,1,0
12915,Nan Zhou,南州,南州,今广西博白县,新建,更名,Zhou,州,3,621,622,0,93494,0,35244,109.97141,22.27587,0,0,1,0
12916,Bai Zhou,白州,白州,今广西博白县,更名,辖区扩大,Zhou,州,3,623,631,0,93495,0,35245,109.97141,22.27587,0,0,1,0
12917,Bai Zhou,白州,白州,今广西博白县,辖区扩大,辖区缩小,Zhou,州,3,632,637,0,93496,0,35246,109.97141,22.27587,0,0,1,0
12918,Bai Zhou,白州,白州,今广西博白县,辖区缩小,更名,Zhou,州,3,638,741,0,93497,0,35247,109.97141,22.27587,0,0,1,0
12919,Nanchang Jun,南昌郡,南昌郡,今广西博白县,更名,更名,Jun,郡,3,742,757,0,93498,0,35248,109.97141,22.27587,0,0,1,0
12920,Bai Zhou,白州,白州,今广西博白县,更名,辖区缩小,Zhou,州,3,758,772,0,93499,0,35249,109.97141,22.27587,0,0,1,0
12921,Bai Zhou,白州,白州,今广西博白县,辖区缩小,辖区扩大,Zhou,州,3,773,780,0,93500,0,35250,109.97141,22.27587,0,0,1,0
12922,Bai Zhou,白州,白州,今广西博白县,辖区扩大,撤销,Zhou,州,3,781,971,0,93501,0,35251,109.97141,22.27587,0,0,1,0
12923,Bai Zhou,白州,白州,今广西博白县,新建,撤销,Zhou,州,3,974,1110,0,93502,0,35252,109.97141,22.27587,0,0,1,0
12924,Bai Zhou,白州,白州,今广西博白县,新建,撤销,Zhou,州,3,1113,1135,0,93503,0,35253,109.97141,22.27587,0,0,1,0
12925,Nandang Zhou,南宕州,南宕州,今广西博白县南三滩镇,新建,治所迁移且辖区缩小,Zhou,州,3,621,631,0,93505,0,35255,110.02538,22.18894,0,0,1,0
12926,Nandang Zhou,南宕州,南宕州,今广西玉林市西古城村,治所迁移且辖区缩小,更名,Zhou,州,3,632,633,0,93506,0,35256,109.96384,22.60781,0,0,1,0
12927,pan Zhou,潘州,潘州,今广西玉林市西古城村,更名,撤销,Zhou,州,3,634,667,0,93507,0,35257,109.96384,22.60781,0,0,1,0
12928,Dong'e Zhou,东峨州,東峨州,今广西北流县东南隆盛镇,新建,更名,Zhou,州,3,668,668,0,93508,0,35258,110.45359,22.53152,0,0,1,0
12929,Yu Zhou,禺州,禺州,今广西北流县东南隆盛镇,更名,更名,Zhou,州,3,669,741,0,93509,0,35259,110.45359,22.53152,0,0,1,0
12930,Wenshui Jun,温水郡,溫水郡,今广西北流县东南隆盛镇,更名,更名,Jun,郡,3,742,757,0,93510,0,35260,110.45359,22.53152,0,0,1,0
12931,Yu Zhou,禺州,禺州,今广西北流县东南隆盛镇,更名,辖区缩小,Zhou,州,3,758,772,0,93511,0,35261,110.45359,22.53152,0,0,1,0
12932,Yu Zhou,禺州,禺州,今广西北流县东南隆盛镇,辖区缩小,辖区扩大,Zhou,州,3,773,781,0,93512,0,35262,110.45359,22.53152,0,0,1,0
12933,Yu Zhou,禺州,禺州,今广西北流县东南隆盛镇,辖区扩大,撤销,Zhou,州,3,782,971,0,93513,0,35263,110.45359,22.53152,0,0,1,0
12934,Tong Zhou,铜州,銅州,今广西北流县,新建,更名,Zhou,州,3,621,633,0,93514,0,35264,110.34752,22.71418,0,0,1,0
12935,Rong Zhou,容州,容州,今广西北流县,更名,辖区缩小,Zhou,州,3,634,636,0,93515,0,35265,110.34752,22.71418,0,0,1,0
12936,Rong Zhou,容州,容州,今广西北流县,辖区缩小,辖区扩大,Zhou,州,3,637,648,0,93516,0,35266,110.34752,22.71418,0,0,1,0
12937,Rong Zhou,容州,容州,今广西北流县,辖区扩大,辖区缩小,Zhou,州,3,649,667,0,93517,0,35267,110.34752,22.71418,0,0,1,0
12938,Rong Zhou,容州,容州,今广西北流县,辖区缩小,更名,Zhou,州,3,668,741,0,93518,0,35268,110.34752,22.71418,0,0,1,0
12939,Pu'ning Jun,普宁郡,普寧郡,今广西北流县,更名,更名,Jun,郡,3,742,757,0,93519,0,35269,110.34752,22.71418,0,0,1,0
12940,Rong Zhou,容州,容州,今广西北流县,更名,辖区缩小,Zhou,州,3,758,781,0,93520,0,35270,110.34752,22.71418,0,0,1,0
12941,Rong Zhou,容州,容州,今广西北流县,辖区缩小,治所迁移,Zhou,州,3,782,812,0,93521,0,35271,110.34752,22.71418,0,0,1,0
12942,Rong Zhou,容州,容州,今广西容县,治所迁移,辖区扩大,Zhou,州,3,813,971,0,93522,0,35272,110.55103,22.86359,0,0,1,0
12943,Rong Zhou,容州,容州,今广西容县,辖区扩大,更名,Zhou,州,3,972,1278,0,93523,0,35273,110.55103,22.86359,0,0,1,0
12944,Lao Zhou,牢州,牢州,今广西玉林市,新建,撤销,Zhou,州,3,637,648,0,93524,0,35274,110.14588,22.6321,0,0,1,0
12945,Lao Zhou,牢州,牢州,今广西玉林市,新建,更名,Zhou,州,3,668,741,0,93525,0,35275,110.14588,22.6321,0,0,1,0
12946,Dingchuan Jun,定川郡,定川郡,今广西玉林市,更名,更名,Jun,郡,3,742,757,0,93526,0,35276,110.14588,22.6321,0,0,1,0
12947,Lao Zhou,牢州,牢州,今广西玉林市,更名,撤销,Zhou,州,3,758,973,0,93527,0,35277,110.14588,22.6321,0,0,1,0
12948,Quan Zhou,全州,全州,今广西全州县,新建,更名,Zhou,州,3,939,1276,0,93528,0,35278,111.065,25.93181,0,0,1,0
12949,Xiang Zhou,象州,象州,今广西象州县,新建,治所迁移辖区扩大,Zhou,州,3,621,637,0,93529,0,35279,109.68246,23.95806,0,0,1,0
12950,Xiang Zhou,象州,象州,今广西象州县东北罗秀乡,治所迁移辖区扩大,辖区缩小,Zhou,州,3,638,680,0,93530,0,35280,109.88029,24.07734,0,0,1,0
12951,Xiang Zhou,象州,象州,今广西象州县东北罗秀乡,辖区缩小,更名,Zhou,州,3,681,741,0,93531,0,35281,109.88029,24.07734,0,0,1,0
12952,Xiangshan Jun,象山郡,象山郡,今广西象州县东北罗秀乡,更名,更名,Jun,郡,3,742,757,0,93532,0,35282,109.88029,24.07734,0,0,1,0
12953,Xiang Zhou,象州,象州,今广西象州县东北罗秀乡,更名,治所迁移,Zhou,州,3,758,775,0,93533,0,35283,109.88029,24.07734,0,0,1,0
12954,Xiang Zhou,象州,象州,今广西象州县,治所迁移,辖区扩大,Zhou,州,3,776,973,0,93534,0,35284,109.68246,23.95806,0,0,1,0
12955,Xiang Zhou,象州,象州,今广西象州县,辖区扩大,治所迁移,Zhou,州,3,974,1261,0,93535,0,35285,109.68246,23.95806,0,0,1,0
12956,Xiang Zhou,象州,象州,今广西来宾县东南蓬莱洲,治所迁移,更名且治所迁移,Zhou,州,3,1262,1277,0,93536,0,35286,109.32301,23.69713,0,0,1,0
12957,Nanyin Zhou,南尹州,南尹州,今广西贵港市,新建,辖区缩小,Zhou,州,3,621,621,0,93537,0,35287,109.60844,23.09909,0,0,1,0
12958,Nanyin Zhou,南尹州,南尹州,今广西贵港市,辖区缩小,辖区缩小,Zhou,州,3,622,630,0,93538,0,35288,109.60844,23.09909,0,0,1,0
12959,Nanyin Zhou,南尹州,南尹州,今广西贵港市,辖区缩小,更名,Zhou,州,3,631,633,0,93539,0,35289,109.60844,23.09909,0,0,1,0
12960,Gui Zhou,贵州,貴州,今广西贵港市,更名,辖区缩小,Zhou,州,3,634,664,0,93540,0,35290,109.60844,23.09909,0,0,1,0
12961,Gui Zhou,贵州,貴州,今广西贵港市,辖区缩小,更名,Zhou,州,3,665,741,0,93541,0,35291,109.60844,23.09909,0,0,1,0
12962,Huaize Jun,怀泽郡,懷澤郡,今广西贵港市,更名,更名,Jun,郡,3,742,757,0,93542,0,35292,109.60844,23.09909,0,0,1,0
12963,Gui Zhou,贵州,貴州,今广西贵港市,更名,撤销,Zhou,州,3,758,1368,0,93543,0,35293,109.60844,23.09909,0,0,1,0
12964,Bin Zhou,宾州,賓州,今广西宾阳县东南古城村,新建,辖区缩小,Zhou,州,3,631,666,0,93544,0,35294,108.83964,23.18171,0,0,1,0
12965,Bin Zhou,宾州,賓州,今广西宾阳县东南古城村,辖区缩小,更名,Zhou,州,3,667,741,0,93545,0,35295,108.83964,23.18171,0,0,1,0
12966,Ancheng Jun,安城郡,安城郡,今广西宾阳县东南古城村,更名,更名,Jun,郡,3,742,757,0,93546,0,35296,108.83964,23.18171,0,0,1,0
12967,Bin Zhou,宾州,賓州,今广西宾阳县东南古城村,更名,撤销,Zhou,州,3,758,971,0,93547,0,35297,108.83964,23.18171,0,0,1,0
12968,Bin Zhou,宾州,賓州,今广西宾阳县北新宾镇,新建,辖区扩大,Zhou,州,3,973,989,0,93548,0,35298,108.82837,23.24382,0,0,1,0
12969,Bin Zhou,宾州,賓州,今广西宾阳县北新宾镇,辖区扩大,辖区扩大,Zhou,州,3,990,1019,0,93549,0,35299,108.82837,23.24382,0,0,1,0
12970,Bin Zhou,宾州,賓州,今广西宾阳县北新宾镇,辖区扩大,更名,Zhou,州,3,1020,1278,0,93550,0,35300,108.82837,23.24382,0,0,1,0
12971,Yu Zhou,郁州,鬱州,今广西玉林市西北蒲塘镇,新建,更名,Zhou,州,3,665,665,0,93551,0,35301,109.96424,22.91099,0,0,1,0
12972,Yulin Zhou,郁林州,郁林州,今广西玉林市西北蒲塘镇,更名,辖区缩小,Zhou,州,3,666,681,0,93552,0,35302,109.96424,22.91099,0,0,1,0
12973,Yulin Zhou,郁林州,郁林州,今广西玉林市西北蒲塘镇,辖区缩小,更名,Zhou,州,3,682,741,0,93553,0,35303,109.96424,22.91099,0,0,1,0
12974,Yulin Jun,郁林郡,郁林郡,今广西玉林市西北蒲塘镇,更名,更名,Jun,郡,3,742,757,0,93554,0,35304,109.96424,22.91099,0,0,1,0
12975,Yulin Zhou,郁林州,郁林州,今广西玉林市西北蒲塘镇,更名,治所迁移,Zhou,州,3,758,780,0,93555,0,35305,109.96424,22.91099,0,0,1,0
12976,Yulin Zhou,郁林州,郁林州,今广西贵港市东南桥圩镇,治所迁移,治所迁移,Zhou,州,3,781,971,0,93556,0,35306,109.75736,22.9507,0,0,1,0
12977,Yulin Zhou,郁林州,郁林州,今广西玉林市西北旧县村,治所迁移,辖区扩大,Zhou,州,3,972,973,0,93557,0,35307,109.85366,22.73654,0,0,1,0
12978,Yulin Zhou,郁林州,郁林州,今广西玉林市西北旧县村,辖区扩大,治所迁移,Zhou,州,3,974,995,0,93558,0,35308,109.85366,22.73654,0,0,1,0
12979,Yulin Zhou,郁林州,郁林州,今广西玉林市,治所迁移,辖区扩大,Zhou,州,3,996,1110,0,93559,0,35309,110.14588,22.6321,0,0,1,0
12980,Yulin Zhou,郁林州,郁林州,今广西玉林市,辖区扩大,辖区缩小,Zhou,州,3,1111,1112,0,93560,0,35310,110.14588,22.6321,0,0,1,0
12981,Yulin Zhou,郁林州,郁林州,今广西玉林市,辖区缩小,辖区扩大,Zhou,州,3,1113,1135,0,93561,0,35311,110.14588,22.6321,0,0,1,0
12982,Yulin Zhou,郁林州,郁林州,今广西玉林市,辖区扩大,撤销,Zhou,州,3,1136,1368,0,93562,0,35312,110.14588,22.6321,0,0,1,0
12983,Jian Zhou,简州,簡州,今广西横县郁江南岸,新建,更名,Zhou,州,3,621,622,0,93563,0,35313,109.2594,22.6792,0,0,1,0
12984,Nanjian Zhou,南简州,南簡州,今广西横县郁江南岸,更名,更名,Zhou,州,3,623,633,0,93564,0,35314,109.2594,22.6792,0,0,1,0
12985,Heng Zhou,横州,橫州,今广西横县郁江南岸,更名,更名,Zhou,州,3,634,741,0,93565,0,35315,109.2594,22.6792,0,0,1,0
12986,Ningpu Jun,宁浦郡,寧浦郡,今广西横县郁江南岸,更名,治所迁移,Jun,郡,3,742,755,0,93566,0,35316,109.2594,22.6792,0,0,1,0
12987,Ningpu Jun,宁浦郡,寧浦郡,今广西横县,治所迁移,更名,Jun,郡,3,756,757,0,93567,0,35317,109.26704,22.69296,0,0,1,0
12988,Heng Zhou,横州,橫州,今广西横县,更名,辖区扩大,Zhou,州,3,758,972,0,93568,0,35318,109.26704,22.69296,0,0,1,0
12989,Heng Zhou,横州,橫州,今广西横县,辖区扩大,更名,Zhou,州,3,973,1278,0,93569,0,35319,109.26704,22.69296,0,0,1,0
12990,Chun Zhou,淳州,淳州,今广西横县峦城镇郁江北岸,新建,更名,Zhou,州,3,621,741,0,93570,0,35320,108.91095,22.82211,0,0,1,0
12991,Yongding Jun,永定郡,永定郡,今广西横县峦城镇郁江北岸,更名,更名,Jun,郡,3,742,757,0,93571,0,35321,108.91095,22.82211,0,0,1,0
12992,Chun Zhou,淳州,淳州,今广西横县峦城镇郁江北岸,更名,更名,Zhou,州,3,758,804,0,93572,0,35322,108.91095,22.82211,0,0,1,0
12993,Luan Zhou,峦州,巒州,今广西横县峦城镇郁江北岸,更名,撤销,Zhou,州,3,805,972,0,93573,0,35323,108.91095,22.82211,0,0,1,0
